id_reserva,fecha_reserva,inicio_estancia,final_estancia,precio_noche,id_cliente,id_hotel
1e561d65-7aa3-4fbf-97c3-0018e041b87d,2025-02-25,2025-03-01,2025-03-02,116.0,ID3124,ID24
0bc33e39-e66b-491c-935e-81d3c7866244,2025-02-01,2025-03-01,2025-03-02,84.86,ID3125,ID10
b9ec5cde-7771-4975-8a90-639698ae714a,2025-02-04,2025-03-01,2025-03-02,141.81,ID3126,ID9
e7915488-3c48-4c96-a514-14a91ca7d3f6,2025-02-25,2025-03-01,2025-03-02,107.0,ID3127,ID23
b2f2f8b7-a870-4714-b584-432123f48113,2025-02-25,2025-03-01,2025-03-02,119.0,ID3128,ID22
0493404b-8e2a-4629-85e9-c5c4fd47ce4c,2025-02-12,2025-03-01,2025-03-02,114.38,ID3129,ID0
abaea58e-3bf2-4fd6-b042-88d6bc14680f,2025-02-09,2025-03-01,2025-03-02,488.78,ID3130,ID1
fca92ccc-5d0b-4503-b399-3a979545ceee,2025-02-04,2025-03-01,2025-03-02,329.85,ID3131,ID7
b6a497ed-8793-4d5c-b4f2-c28b9e9622eb,2025-02-12,2025-03-01,2025-03-02,460.33,ID3132,ID13
3989995f-8d99-48a7-a85e-e04a0c0eeccc,2025-02-25,2025-03-01,2025-03-02,90.0,ID3133,ID25
5657f9ed-bbef-43dd-9c76-e0cec479d9be,2025-02-25,2025-03-01,2025-03-02,172.0,ID3134,ID20
79c33181-4819-4813-9502-8182573601f5,2025-02-07,2025-03-01,2025-03-02,402.55,ID3135,ID1
88743776-b489-4d79-bd37-916bd53300e1,2025-02-03,2025-03-01,2025-03-02,64.66,ID3136,ID16
8dc272aa-9329-46f2-a8ee-78e3389e35c4,2025-02-25,2025-03-01,2025-03-02,119.0,ID3137,ID22
fa4c5848-f2bf-494e-a573-833b3b16dfce,2025-02-10,2025-03-01,2025-03-02,481.37,ID3138,ID17
bcadcb6a-d416-4d10-ac02-bebc76bdcbd1,2025-02-01,2025-03-01,2025-03-02,333.64,ID3139,ID12
5bcc2fda-c50f-4dde-a6c6-b347a13c4209,2025-02-25,2025-03-01,2025-03-02,110.0,ID3140,ID19
55ade3dc-ade5-4ffa-992e-6d6d096ad944,2025-02-25,2025-03-01,2025-03-02,90.0,ID3141,ID25
29c8b625-95c1-4f9b-ba7e-e01f060521e9,2025-02-12,2025-03-01,2025-03-02,346.63,ID3142,ID18
0b2b58c8-66bc-480e-8dc2-6f171ad2d1d1,2025-02-09,2025-03-01,2025-03-02,426.19,ID3143,ID3
c95d5cf7-2821-413e-a6c7-a343c44e15ae,2025-02-25,2025-03-01,2025-03-02,90.0,ID3144,ID25
1b5de86e-c528-4020-a52d-60c05bb2b23d,2025-02-07,2025-03-01,2025-03-02,153.89,ID3145,ID0
dafce89b-626c-4df9-ad73-c7dc0ed12adf,2025-02-10,2025-03-01,2025-03-02,379.75,ID3146,ID12
c278decf-4282-403c-b790-143dede34334,2025-02-05,2025-03-01,2025-03-02,277.53,ID3147,ID1
1c11c0d5-8113-4a9d-aff1-f1784b53b5c4,2025-02-11,2025-03-01,2025-03-02,403.83,ID3148,ID17
ac1ea792-16a4-4380-a23c-13e4dfa32db5,2025-02-10,2025-03-01,2025-03-02,466.56,ID3149,ID17
a9f463a4-78a8-4fe7-9fae-2181b2cb50c0,2025-02-25,2025-03-01,2025-03-02,107.0,ID3150,ID23
20a8a165-d725-4635-bebe-c25bd8a06cf0,2025-02-04,2025-03-01,2025-03-02,408.13,ID3151,ID0
4a9d4c58-0856-496f-83d4-2e9ffd8e4582,2025-02-01,2025-03-01,2025-03-02,239.45,ID3152,ID16
35d3b9ce-78e2-4824-9cab-1ddd3db123a8,2025-02-25,2025-03-01,2025-03-02,117.0,ID3153,ID26
977dc0ec-6f83-4ea5-8619-21e13d4f34b3,2025-02-25,2025-03-01,2025-03-02,117.0,ID3154,ID26
0e9942f4-d303-446e-8d21-aadd256798f2,2025-02-03,2025-03-01,2025-03-02,56.97,ID3155,ID5
0dbdad4f-ae6b-49f0-8402-87671f0ed9f4,2025-02-03,2025-03-01,2025-03-02,370.11,ID3156,ID15
3e4dbf3d-4bfd-48e0-94a2-8f2d754e37c4,2025-02-09,2025-03-01,2025-03-02,425.23,ID3157,ID13
f4d54396-0d5b-4a5a-b10f-8b0de4cd3def,2025-02-09,2025-03-01,2025-03-02,281.69,ID3158,ID18
9f78dfbb-70b6-4889-842f-0fb60380c55b,2025-02-03,2025-03-01,2025-03-02,107.34,ID3159,ID2
bccc3156-cb60-4212-9b07-6c7c6ca93cb6,2025-02-04,2025-03-01,2025-03-02,201.55,ID3160,ID0
b7a1ad45-4caf-4022-898c-aa8d5ed9586c,2025-02-04,2025-03-01,2025-03-02,497.35,ID3161,ID8
9b2e0fcb-ee55-4f99-b231-3dda7108a046,2025-02-01,2025-03-01,2025-03-02,477.45,ID3162,ID12
11742b7b-5fb0-4f5a-9d3e-9c5ab490c67f,2025-02-05,2025-03-01,2025-03-02,180.17,ID3163,ID15
e821c721-7c6f-4115-9599-423822e00125,2025-02-25,2025-03-01,2025-03-02,86.0,ID3164,ID27
7d2d9372-84c3-4b06-86cf-21507375e125,2025-02-25,2025-03-01,2025-03-02,99.0,ID3165,ID28
c4cdbedb-fc54-4c27-a111-f79ce0af6c47,2025-02-01,2025-03-01,2025-03-02,118.51,ID3166,ID13
64efb808-a265-41ff-adde-2ae33eb851dd,2025-02-25,2025-03-01,2025-03-02,107.0,ID3167,ID23
952721e1-e74a-439c-ad8a-304c5e9a9413,2025-02-08,2025-03-01,2025-03-02,194.19,ID3168,ID7
d0a4f902-7307-4e21-875d-ccfa715694d3,2025-02-04,2025-03-01,2025-03-02,475.14,ID3169,ID5
8c048aaf-cd99-40db-a863-383b26fcf151,2025-02-06,2025-03-01,2025-03-02,71.72,ID3170,ID18
d7bac93b-29df-4ed3-a5d0-77793e1a40d2,2025-02-25,2025-03-01,2025-03-02,110.0,ID3171,ID19
122228c0-00f9-4356-a998-62157d99bd30,2025-02-03,2025-03-01,2025-03-02,195.25,ID3172,ID0
d2afc0a1-e985-4071-9bc1-367ecb4e57c9,2025-02-01,2025-03-01,2025-03-02,416.28,ID3173,ID6
6bc17d33-5e89-4fa8-b7b6-9c30e122200e,2025-02-09,2025-03-01,2025-03-02,445.8,ID3174,ID0
4915bbee-6437-4fa7-af3c-07ed13fc7d43,2025-02-05,2025-03-01,2025-03-02,103.34,ID3175,ID14
3d6342d1-bcfe-4ae6-b952-874cc71fee0f,2025-02-25,2025-03-01,2025-03-02,117.0,ID3176,ID26
ddf9d8d0-c507-4fe1-a2c2-9106f4ed250b,2025-02-06,2025-03-01,2025-03-02,494.95,ID3177,ID5
58bb94bf-6017-4942-830f-514a91508e83,2025-02-05,2025-03-01,2025-03-02,93.18,ID3178,ID2
cf91ee92-f708-4cc1-83e2-0522ad6426a7,2025-02-05,2025-03-01,2025-03-02,319.27,ID3179,ID8
cc46df10-9503-43d8-b58d-579018afd831,2025-02-03,2025-03-01,2025-03-02,52.99,ID3180,ID13
99bd77b6-12ff-4a97-9d5b-ef45709ac140,2025-02-10,2025-03-01,2025-03-02,241.92,ID3181,ID10
9bea6761-865b-4915-bda8-f9e7601f9755,2025-02-07,2025-03-01,2025-03-02,182.71,ID3182,ID5
36875ddc-ac55-42bf-aa2c-3bfb1044207a,2025-02-09,2025-03-01,2025-03-02,271.95,ID3183,ID4
5f5e3900-8880-4fed-8be8-f65541e504ff,2025-02-25,2025-03-01,2025-03-02,86.0,ID3184,ID27
570af696-9936-4f9c-a052-9cf8645ef62b,2025-02-03,2025-03-01,2025-03-02,411.63,ID2293,ID17
409e9af1-cd17-4889-8084-2f44007ae502,2025-02-08,2025-03-01,2025-03-02,200.89,ID3185,ID10
8f7ce0f6-4096-4ff8-8cdf-8087bd7c4a03,2025-02-09,2025-03-01,2025-03-02,368.05,ID3186,ID0
46142451-7225-4537-8820-0ce9accd8c94,2025-02-25,2025-03-01,2025-03-02,172.0,ID3187,ID20
bb032d1f-c591-43d6-aa6b-d84737128b76,2025-02-04,2025-03-01,2025-03-02,135.67,ID3188,ID2
48b9748b-d673-4665-a84d-d8f4b19c7fce,2025-02-25,2025-03-01,2025-03-02,119.0,ID3189,ID22
3e909b75-4973-4eb0-81cc-5b19222d8028,2025-02-08,2025-03-01,2025-03-02,219.28,ID3190,ID17
3b8071fa-5e01-4344-92c3-97cb6d6fff9e,2025-02-05,2025-03-01,2025-03-02,268.02,ID3191,ID7
68050e9d-28e1-467e-9bbc-f5a08c259ff8,2025-02-07,2025-03-01,2025-03-02,335.64,ID3192,ID4
21467e67-323b-4fc7-ae4a-745d1e0a457e,2025-02-25,2025-03-01,2025-03-02,86.0,ID3193,ID27
0caaa4b6-130f-43f6-9b06-eb7dd3a407f0,2025-02-09,2025-03-01,2025-03-02,80.26,ID3194,ID2
ebd74b08-5fc5-421f-815b-22fd0340ddbd,2025-02-08,2025-03-01,2025-03-02,67.46,ID3195,ID14
361d4e2f-e82b-4fbf-9afd-883e0b88ece7,2025-02-10,2025-03-01,2025-03-02,155.61,ID3196,ID1
61a23ee7-7267-4cef-bd14-4f522d9d45e4,2025-02-02,2025-03-01,2025-03-02,445.04,ID3197,ID17
9e807c8e-4e83-4029-9132-7585d5aea4c6,2025-02-10,2025-03-01,2025-03-02,408.53,ID3198,ID11
8f71e19f-9740-4af9-b12a-3ea22d1e5aa1,2025-02-12,2025-03-01,2025-03-02,182.93,ID3199,ID17
5259f77f-14a4-41fe-86d0-e30d43aaaa46,2025-02-25,2025-03-01,2025-03-02,117.0,ID3200,ID26
a334c8cb-9faa-495e-b91f-f7e6d441dceb,2025-02-01,2025-03-01,2025-03-02,238.81,ID3201,ID10
3fcfd737-017b-4e78-8e27-f20b5619a261,2025-02-07,2025-03-01,2025-03-02,102.11,ID3202,ID10
50348f31-6c1e-4b70-bbab-40aaf1556cd2,2025-02-09,2025-03-01,2025-03-02,363.63,ID3203,ID16
4c029893-45b1-4ffe-a5c1-3f4b864fe578,2025-02-25,2025-03-01,2025-03-02,110.0,ID3204,ID19
bac074c1-edc0-4e34-b843-28b5e3fba164,2025-02-03,2025-03-01,2025-03-02,359.24,ID3205,ID13
e28ac688-8775-4d55-95ac-d4ed49d76cbb,2025-02-12,2025-03-01,2025-03-02,450.4,ID3206,ID12
88c2bc77-b173-45e1-9522-ac793f449e34,2025-02-03,2025-03-01,2025-03-02,167.71,ID3207,ID0
9dfcf627-a459-427a-a0b4-17d871618a97,2025-02-10,2025-03-01,2025-03-02,241.33,ID3208,ID14
ad2817e7-ead9-4acd-bc2a-6bfdba0da000,2025-02-25,2025-03-01,2025-03-02,86.0,ID3209,ID27
b0b39115-71ed-4cc1-854c-ac9bc59573d6,2025-02-25,2025-03-01,2025-03-02,119.0,ID3210,ID22
7d987651-ced4-482c-9d7f-5a6b06107566,2025-02-11,2025-03-01,2025-03-02,251.43,ID3211,ID17
a3c40c43-e686-4b4b-bd60-5175810572ce,2025-02-04,2025-03-01,2025-03-02,142.78,ID3212,ID5
9fdf234b-ce51-435f-b359-d1335e24337e,2025-02-04,2025-03-01,2025-03-02,322.22,ID3213,ID13
737bbac8-9cca-40d7-8a5e-d1dfb347e64d,2025-02-08,2025-03-01,2025-03-02,401.19,ID3214,ID0
acd658b8-050e-4391-9f6a-4dadf20ffe4e,2025-02-09,2025-03-01,2025-03-02,78.55,ID3215,ID8
1a3e7dad-2dc8-4356-bccc-774b46cfa5c6,2025-02-01,2025-03-01,2025-03-02,139.29,ID3216,ID7
66870a07-2269-471b-aa4f-23c6125b728c,2025-02-25,2025-03-01,2025-03-02,172.0,ID3217,ID20
c06e36ad-a806-49a5-9678-5bc2b6b01275,2025-02-25,2025-03-01,2025-03-02,90.0,ID3218,ID25
9c477e4b-724a-44e3-aca6-da64ad2f6e7d,2025-02-05,2025-03-01,2025-03-02,199.17,ID3219,ID6
0165ca67-0c5e-42fa-84fc-303b56ea723a,2025-02-12,2025-03-01,2025-03-02,66.22,ID3220,ID13
40b7b392-76bd-405b-860b-cc2517f38e1c,2025-02-08,2025-03-01,2025-03-02,406.09,ID3221,ID8
f79addf6-414a-40e4-a4f9-cbcd6c85cb66,2025-02-09,2025-03-01,2025-03-02,153.49,ID3222,ID17
659e3acf-1d93-4b90-b081-d6701b945f3c,2025-02-10,2025-03-01,2025-03-02,415.84,ID3223,ID11
db2d3f76-43f2-4d68-9d08-65031f215377,2025-02-25,2025-03-01,2025-03-02,86.0,ID3224,ID27
a1a6f70c-2336-4896-871a-543e0fb5e80f,2025-02-25,2025-03-01,2025-03-02,110.0,ID3225,ID19
8f0d0c57-5510-40b0-ab31-c1573f0654ee,2025-02-01,2025-03-01,2025-03-02,277.02,ID3226,ID12
e5823139-47ba-4a3f-9edf-55db309d6896,2025-02-25,2025-03-01,2025-03-02,99.0,ID3227,ID28
c72ce3f3-5270-4cba-9afd-b505d1c100b9,2025-02-01,2025-03-01,2025-03-02,92.99,ID3228,ID9
135d58c5-4c8f-4dd2-b85f-2e17db536e92,2025-02-25,2025-03-01,2025-03-02,116.0,ID3229,ID24
cf355cdd-25f9-4453-af8a-6837a6cd5269,2025-02-25,2025-03-01,2025-03-02,90.0,ID3230,ID25
8186ce62-77bf-4eb3-b531-2c56ed23d8b1,2025-02-07,2025-03-01,2025-03-02,384.56,ID3231,ID3
796dcac9-22c1-42ad-a750-0702796d361f,2025-02-01,2025-03-01,2025-03-02,168.91,ID3232,ID9
d13923a5-a0db-4d95-8efe-4d8f98f48ed7,2025-02-01,2025-03-01,2025-03-02,91.87,ID3233,ID12
3d7c99f5-a47f-48e0-abca-c5093425df5f,2025-02-12,2025-03-01,2025-03-02,458.44,ID3234,ID2
18072d92-9570-4a3e-a759-c14480d0eabb,2025-02-09,2025-03-01,2025-03-02,496.91,ID3235,ID11
f487f41d-5b7d-4216-acfb-be8c1df6af48,2025-02-25,2025-03-01,2025-03-02,172.0,ID3236,ID20
f6e7ef9a-cb35-40f4-89f3-c4620f3987de,2025-02-05,2025-03-01,2025-03-02,310.04,ID3237,ID13
9cc53ff1-0fbc-4048-a985-c6d706d88b2b,2025-02-09,2025-03-01,2025-03-02,216.41,ID3238,ID9
464d4573-f6b5-4683-b22a-7183ec7956b0,2025-02-09,2025-03-01,2025-03-02,114.69,ID3239,ID4
35b2925c-4091-4435-a714-fc66627fabd8,2025-02-11,2025-03-01,2025-03-02,439.16,ID3240,ID15
260a4056-449a-4c44-a4f4-56448897e2f2,2025-02-01,2025-03-01,2025-03-02,231.43,ID3241,ID15
c4a6b261-e8f1-4cc6-a099-57792bacff50,2025-02-04,2025-03-01,2025-03-02,392.25,ID3242,ID8
a3ba489c-624d-4b10-9d8f-3fcef951c53d,2025-02-03,2025-03-01,2025-03-02,383.22,ID3243,ID16
1fa1d423-278a-4e60-977b-ccb5d524e873,2025-02-06,2025-03-01,2025-03-02,319.42,ID3244,ID13
1134c65b-d46c-4d04-870c-389071fa56f5,2025-02-25,2025-03-01,2025-03-02,119.0,ID3245,ID21
4d37357c-ed49-4fda-bde0-ee676b816f7c,2025-02-02,2025-03-01,2025-03-02,295.5,ID3246,ID0
151fe1ea-7a27-45ce-b3e1-f5cda14b7156,2025-02-25,2025-03-01,2025-03-02,172.0,ID3247,ID20
2dd6b6ea-9a01-4590-bd61-1b55b8813e02,2025-02-11,2025-03-01,2025-03-02,436.38,ID3248,ID4
f8774920-d6aa-4aa7-b559-55ddb88aafd4,2025-02-03,2025-03-01,2025-03-02,219.05,ID3249,ID13
1d9e6c7f-693b-4a15-a81c-47398acae08a,2025-02-12,2025-03-01,2025-03-02,124.78,ID3250,ID10
21a9f6d4-177e-49d3-8f23-f813c9f491e9,2025-02-08,2025-03-01,2025-03-02,272.82,ID3251,ID18
42eee852-b2f5-4ebf-b3a1-c11db5a5b68a,2025-02-25,2025-03-01,2025-03-02,110.0,ID3252,ID19
b9d83895-4cba-473e-8db6-89b66fb5f25a,2025-02-11,2025-03-01,2025-03-02,54.16,ID3253,ID5
9ec29752-45e1-403a-bf86-f03eeb0c25cf,2025-02-25,2025-03-01,2025-03-02,86.0,ID3254,ID27
7a146119-9f30-4dc2-8a3b-10610cbd156a,2025-02-25,2025-03-01,2025-03-02,107.0,ID3255,ID23
9fe1ac96-c74f-44c5-913c-109b4faa2358,2025-02-10,2025-03-01,2025-03-02,326.79,ID3256,ID1
e1f5f9fe-2c35-4e05-93cd-cf47cd67cb59,2025-02-02,2025-03-01,2025-03-02,180.58,ID3257,ID6
7400d97f-9cc2-4bd9-a875-852e155e39eb,2025-02-02,2025-03-01,2025-03-02,283.71,ID3258,ID14
701e7c91-f68e-4ff6-a1a5-95fb1dffe8da,2025-02-09,2025-03-01,2025-03-02,467.18,ID3259,ID16
de4773be-eb4d-438f-965b-c1cd6e44eb62,2025-02-25,2025-03-01,2025-03-02,99.0,ID3260,ID28
89b8bc15-c7db-4ca7-af07-80301486e1fc,2025-02-07,2025-03-01,2025-03-02,237.33,ID3261,ID16
ff900bc2-0bd7-4f91-ad10-58c039ef623e,2025-02-01,2025-03-01,2025-03-02,190.32,ID3262,ID6
704473d2-aec7-4ad6-8b30-06c4857fac83,2025-02-11,2025-03-01,2025-03-02,256.36,ID3263,ID5
5a0e93b0-6f7a-4983-9946-9fa3384ce7d4,2025-02-25,2025-03-01,2025-03-02,116.0,ID3264,ID24
4edca932-83b9-47f9-861f-e144bbba4ada,2025-02-07,2025-03-01,2025-03-02,336.34,ID3265,ID17
b6249cd1-65fc-43b8-a7e5-cddcbcb52c19,2025-02-02,2025-03-01,2025-03-02,173.55,ID3266,ID12
3442d728-bae9-4537-9551-64bd3c9113bb,2025-02-04,2025-03-01,2025-03-02,331.02,ID3267,ID11
882287a6-478e-444f-93c5-35400acc0637,2025-02-25,2025-03-01,2025-03-02,119.0,ID3268,ID22
d95918ca-75c6-4860-a691-324490110d21,2025-02-02,2025-03-01,2025-03-02,316.68,ID3269,ID5
8028b948-98cf-4f25-a3b5-a1b3d4811075,2025-02-09,2025-03-01,2025-03-02,303.64,ID3270,ID16
a34dd7c3-9f93-4ba4-b24b-1236b847e1f5,2025-02-25,2025-03-01,2025-03-02,119.0,ID3271,ID21
fb34da12-9db1-4c0d-88aa-f468afc9f068,2025-02-12,2025-03-01,2025-03-02,397.38,ID3272,ID9
396f1cc8-b32b-4da8-9909-a1176aec60a8,2025-02-25,2025-03-01,2025-03-02,90.0,ID3273,ID25
2b12a96f-ad58-40f0-b2dc-d8f4b11f802c,2025-02-25,2025-03-01,2025-03-02,116.0,ID3274,ID24
80be6e8f-c9df-446a-9e34-7fa820c3b3ec,2025-02-04,2025-03-01,2025-03-02,144.18,ID3275,ID13
af3ea50a-c4a7-4ee5-a8db-4777dde3e04e,2025-02-12,2025-03-01,2025-03-02,468.29,ID3276,ID16
d4ef80dc-e321-465a-9597-5ee4e182f664,2025-02-25,2025-03-01,2025-03-02,110.0,ID3277,ID19
60e59786-ba38-4ea6-aa75-a3f257930845,2025-02-25,2025-03-01,2025-03-02,117.0,ID3278,ID26
8fa64376-7d60-41a3-8583-7e17b453ecc1,2025-02-11,2025-03-01,2025-03-02,280.26,ID3279,ID10
87a0bc6f-2a94-4e94-9bae-0c5679bc747c,2025-02-04,2025-03-01,2025-03-02,186.14,ID3280,ID5
3fd0f679-5b1f-4c50-b3d9-1a0060d77328,2025-02-12,2025-03-01,2025-03-02,398.25,ID3281,ID15
2ddc2889-f8bb-43df-8528-1602f9358c5f,2025-02-05,2025-03-01,2025-03-02,192.63,ID3282,ID4
3cf58ce5-34d3-4c38-831d-6821291bc455,2025-02-12,2025-03-01,2025-03-02,475.46,ID3283,ID14
a2186d49-333d-4ad7-afb5-fec40f4844b3,2025-02-05,2025-03-01,2025-03-02,248.73,ID3284,ID14
3c4167f4-cc62-4ae7-9126-632049ab5d1f,2025-02-04,2025-03-01,2025-03-02,343.43,ID3285,ID7
0e49cbf1-6de5-470d-8967-a4ec880564c5,2025-02-25,2025-03-01,2025-03-02,110.0,ID3286,ID19
dc83f85d-45f8-4740-9b81-cfd567d8ddab,2025-02-25,2025-03-01,2025-03-02,107.0,ID3287,ID23
38060f8e-9bac-49b6-ad66-2b6ab3ae2f7f,2025-02-11,2025-03-01,2025-03-02,146.19,ID3288,ID2
49cd29a1-94af-41f8-9bdd-a490fe9d6d1b,2025-02-06,2025-03-01,2025-03-02,469.93,ID3289,ID13
3e3966f6-849f-4c94-b247-75eaf519e5cf,2025-02-06,2025-03-01,2025-03-02,137.69,ID3290,ID9
41c5ac1a-d69f-4514-a490-bde2f437ee1d,2025-02-11,2025-03-01,2025-03-02,462.1,ID3291,ID18
b902ce41-a99e-4fc1-b65f-2af57d4b0305,2025-02-10,2025-03-01,2025-03-02,341.24,ID3292,ID15
a93a0fe8-e0b0-4937-857f-ee75dbeabb07,2025-02-25,2025-03-01,2025-03-02,172.0,ID3293,ID20
3546c93c-fd4b-427b-9c67-32f0e791acc7,2025-02-09,2025-03-01,2025-03-02,331.36,ID3294,ID9
f734bde6-c30b-4b4c-9e6f-e5a126b961e7,2025-02-05,2025-03-01,2025-03-02,498.74,ID3295,ID10
456c3c5e-1f02-4e8f-87cb-c93358cb1140,2025-02-25,2025-03-01,2025-03-02,86.0,ID3296,ID27
1252a13c-6aca-4a5d-b391-fcadb155899d,2025-02-25,2025-03-01,2025-03-02,119.0,ID3297,ID21
8c904882-621c-437e-94b4-8451fbf2b08f,2025-02-02,2025-03-01,2025-03-02,67.18,ID3298,ID13
0fff35ec-9590-4a9b-9656-b6442961cd2a,2025-02-08,2025-03-01,2025-03-02,367.53,ID3299,ID7
d732435f-c94c-4b63-990b-c51439427c38,2025-02-25,2025-03-01,2025-03-02,99.0,ID3300,ID28
a187ee19-5318-4114-99b8-e561f263c466,2025-02-05,2025-03-01,2025-03-02,249.51,ID3301,ID8
c3a7ddf8-612c-4e2a-a69c-d7fe1ef8d5e2,2025-02-08,2025-03-01,2025-03-02,174.86,ID3302,ID6
da4c22ee-1578-4601-b1c5-887789bec633,2025-02-10,2025-03-01,2025-03-02,426.76,ID3303,ID0
571bfe1d-21db-412a-b628-985e306352c0,2025-02-04,2025-03-01,2025-03-02,374.95,ID3304,ID1
6c340df1-2858-4a82-b0dc-886b6b5fc2f9,2025-02-25,2025-03-01,2025-03-02,107.0,ID3305,ID23
ca5bf879-5874-458e-b77a-09dc7e690acc,2025-02-25,2025-03-01,2025-03-02,99.0,ID3306,ID28
981af1e2-7b36-4b56-8ece-6a0b33992e25,2025-02-03,2025-03-01,2025-03-02,79.22,ID3307,ID18
426eba6a-e4d3-4b94-985c-86450aaa450e,2025-02-04,2025-03-01,2025-03-02,127.65,ID3308,ID8
2dff2a65-635d-4343-9095-d5a8f61d7f23,2025-02-25,2025-03-01,2025-03-02,172.0,ID3309,ID20
9f0f3c4a-2c7e-4dc3-b370-a8be683a04d4,2025-02-06,2025-03-01,2025-03-02,335.87,ID3310,ID13
47d2d1e4-d1ca-4e0c-b35c-b4e780d4e087,2025-02-04,2025-03-01,2025-03-02,102.96,ID3311,ID10
1d850961-daae-4ffd-a0e8-513b03718f8b,2025-02-04,2025-03-01,2025-03-02,304.78,ID3312,ID10
4c88525b-4d22-40f8-a448-54188ec98497,2025-02-05,2025-03-01,2025-03-02,132.12,ID3313,ID4
94ead800-23fa-4dbf-9811-ec27f61f3a07,2025-02-25,2025-03-01,2025-03-02,119.0,ID3314,ID22
6cc97fcd-a5a2-477a-9a20-38f4bc8e70d6,2025-02-25,2025-03-01,2025-03-02,119.0,ID3315,ID21
04015a21-408c-4ea3-ac89-dbdf88d99553,2025-02-10,2025-03-01,2025-03-02,147.88,ID3316,ID1
6f6b44a5-7a06-4e6f-99ce-c39cbcd69ff6,2025-02-25,2025-03-01,2025-03-02,86.0,ID3317,ID27
34125675-ab03-418a-a511-03e589707695,2025-02-01,2025-03-01,2025-03-02,426.78,ID3318,ID6
49c9a352-a260-46fb-9edc-a2c2d05fdfb9,2025-02-02,2025-03-01,2025-03-02,367.65,ID3319,ID7
8ce391c3-6dda-4cae-bfed-eac397fafd8e,2025-02-08,2025-03-01,2025-03-02,236.28,ID3320,ID6
b4d23428-4e00-4814-acb7-6970b2a44ed9,2025-02-11,2025-03-01,2025-03-02,490.67,ID3321,ID14
9e7b2510-6b4c-4403-87a3-2d107b01ff36,2025-02-12,2025-03-01,2025-03-02,209.81,ID3322,ID1
6895f222-01f7-4761-a9c1-68a011f8fc0e,2025-02-05,2025-03-01,2025-03-02,252.34,ID3323,ID7
6e30db8a-6688-4513-92cd-ccf5d17e9cdc,2025-02-06,2025-03-01,2025-03-02,223.55,ID3324,ID2
34152a5c-1fb3-4e86-88b2-f73c30f86185,2025-02-25,2025-03-01,2025-03-02,172.0,ID3325,ID20
a15f4872-5061-4178-9ad7-cac861a4de7c,2025-02-25,2025-03-01,2025-03-02,119.0,ID3326,ID22
f0bfba53-4a73-4d90-bd58-9f391bb167a5,2025-02-25,2025-03-01,2025-03-02,90.0,ID3327,ID25
d270d1c3-f2ad-493c-af43-abdbe1ebf260,2025-02-07,2025-03-01,2025-03-02,364.83,ID3328,ID18
31148ad3-904f-46ba-bf33-c019cfcba575,2025-02-25,2025-03-01,2025-03-02,90.0,ID3329,ID25
ed4962a4-7141-49c2-8eb5-ce521acf2336,2025-02-03,2025-03-01,2025-03-02,398.02,ID3330,ID14
45976371-7fa0-44da-a0e1-4b004661ae80,2025-02-04,2025-03-01,2025-03-02,464.85,ID3331,ID18
6d5fd037-30bc-4557-abcc-b14d7ad27708,2025-02-12,2025-03-01,2025-03-02,314.06,ID3332,ID1
a4294661-c8bb-4e70-a3cd-6abb64c5d627,2025-02-08,2025-03-01,2025-03-02,455.56,ID3333,ID0
b4654b20-5a3d-475e-949b-500ccee11687,2025-02-25,2025-03-01,2025-03-02,110.0,ID3334,ID19
ab83e2d0-b8f8-499f-a240-671d442ebb08,2025-02-07,2025-03-01,2025-03-02,239.62,ID3335,ID0
ff46c13b-bb30-4a41-b942-e2d3b2611de8,2025-02-08,2025-03-01,2025-03-02,134.19,ID3336,ID1
05938672-0b63-4cc2-bfe8-f0c4fd90a4a5,2025-02-06,2025-03-01,2025-03-02,133.76,ID3337,ID13
a4aa4556-cb83-48fb-9f09-0d1c92f74387,2025-02-12,2025-03-01,2025-03-02,317.1,ID3338,ID12
ad17fad4-6429-415f-aa13-6da3fde89bcc,2025-02-01,2025-03-01,2025-03-02,163.65,ID3339,ID1
f82aa7a1-bd15-4206-9c70-16cd226b3bb4,2025-02-25,2025-03-01,2025-03-02,107.0,ID3340,ID23
1fc58839-8169-43d9-a488-dc9e3e5798e3,2025-02-09,2025-03-01,2025-03-02,486.83,ID3341,ID17
35a2e0db-a18b-4ca0-a820-310ef1218c79,2025-02-08,2025-03-01,2025-03-02,398.32,ID3342,ID9
76940b61-b54d-4215-a9b6-f5f6145a30b8,2025-02-04,2025-03-01,2025-03-02,280.48,ID3343,ID3
4706fca7-9451-44f8-bb9b-b9751bc8c211,2025-02-05,2025-03-01,2025-03-02,139.3,ID3344,ID9
3a8af85e-f6c8-4d7d-9685-859233f55b4c,2025-02-01,2025-03-01,2025-03-02,404.85,ID3345,ID8
6891d6e2-7ece-4f2a-ada3-5a6dc5cc55d1,2025-02-25,2025-03-01,2025-03-02,119.0,ID3346,ID21
3e190da0-edcc-475b-872b-ad9e62787cbb,2025-02-04,2025-03-01,2025-03-02,256.41,ID3347,ID7
eb02ff84-86cb-4732-9f35-1708ca995162,2025-02-11,2025-03-01,2025-03-02,447.32,ID3348,ID3
82371a9f-9833-47e5-ae2f-7e6f5762c796,2025-02-02,2025-03-01,2025-03-02,435.98,ID3349,ID12
